ActionType,AddressLine1,AddressLine2,City,Country,CustomerID,DOB,EffectiveDate,Email1,Email2,EndDate,FirstName,Gender,LastName,LocalTaxID,MiddleInitial,NationalTaxID,Phone1,Phone2,Phone3,PostalCode,StateProv,Status,TaxId,Tier,isCurrent
INACT,22658 Lamboll Drive,,Richmond,United States of America,146,1953-01-21,2011-05-04,Austine.Gooch@gmx.pt,,9999-12-31,Austine,U,Gooch,ID1,,WI2,,,,02910,ID,INACTIVE,474-34-0063,3,true
NEW,2798 1st East,,Coral Springs,United States of America,147,1990-04-11,2007-10-20,Emran.Heller@kify.net,,2007-12-17,Emran,U,Heller,AR6,,NT9,,,,45220,IN,ACTIVE,588-18-0354,3,false
UPDCUST,4895 Parkview Court,,Mobile,United States of America,147,1990-04-11,2007-12-17,Emran.Heller@kify.net,,2008-05-16,Emran,U,Heller,AR6,,NT9,,,,94265,CT,ACTIVE,588-18-0354,1,false
UPDCUST,1863 Flores Boulevard,,Macon,United States of America,147,1990-04-11,2008-05-16,Emran.Heller@lpemail.com,Emran.Heller@enveloped.org,2009-01-10,Emran,U,Heller,AR6,,NT9,,,,94265,CT,ACTIVE,588-18-0354,1,false
UPDCUST,14332 Century Street,,Simi Valley,United States of America,147,1990-04-11,2009-01-10,Emran.Heller@gmx.ph,Emran.Heller@enveloped.org,2009-05-09,Emran,U,Heller,AR6,,NT9,,,,40218,CT,ACTIVE,588-18-0354,3,false
INACT,14332 Century Street,,Simi Valley,United States of America,147,1990-04-11,2009-05-09,Emran.Heller@gmx.ph,Emran.Heller@enveloped.org,9999-12-31,Emran,U,Heller,AR6,,NT9,,,,40218,CT,INACTIVE,588-18-0354,3,true
NEW,24027 Spruce Rue,Suite 28,Moreno Valley,United States of America,148,2015-10-24,2007-10-20,Rhiamon.A.Capes@gmx.co.uk,,2009-08-30,Rhiamon,U,Capes,NM6,A,NY4,,,,93756,Saskatchewan,ACTIVE,269-69-0110,3,false
UPDCUST,23953 Chelsea Way,Suite 28,Anchorage,United States of America,148,2015-10-24,2009-08-30,Rhiamon.A.Capes@box.az,,2012-12-24,Rhiamon,U,Capes,NM6,A,NY4,,,,93756,Saskatchewan,ACTIVE,269-69-0110,3,false
UPDCUST,10790 Bonita Crescent,Suite 28,Anchorage,United States of America,148,2015-10-24,2012-12-24,Rhiamon.A.Capes@deacons.com,,2016-02-06,Rhiamon,U,Capes,NM6,A,NY4,,,,70831,WI,ACTIVE,269-69-0110,3,false
UPDCUST,13668 Beach Drive,Suite 28,St. Catharines,United States of America,148,2015-10-24,2016-02-06,Rhiamon.A.Capes@deacons.com,Rhiamon.A.Capes@vfemail.net,9999-12-31,Rhiamon,U,Capes,NM6,A,NY4,,,,35257,TX,ACTIVE,269-69-0110,3,true
NEW,3170 Avondale Rue,,Mesa,United States of America,149,1990-09-26,2007-10-21,Hugh.Defilippis@moose-mail.com,Hugh.Defilippis@wildmail.com,2014-08-21,Hugh,U,Defilippis,NF6,,MT9,,,,72239,GA,ACTIVE,284-43-3900,2,false
INACT,3170 Avondale Rue,,Mesa,United States of America,149,1990-09-26,2014-08-21,Hugh.Defilippis@moose-mail.com,Hugh.Defilippis@wildmail.com,9999-12-31,Hugh,U,Defilippis,NF6,,MT9,,,,72239,GA,INACTIVE,284-43-3900,2,true
NEW,18008 Bigwell Lane,,Orange,United States of America,150,1972-07-06,2007-10-21,Zanni.Clocklab@gmx.com,,2009-08-28,Zanni,M,Clocklab,AL2,,OK7,,,,75252,SC,ACTIVE,231-20-5416,3,false
UPDCUST,13769 Walnut Hill Lane,,Oxnard,United States of America,150,1972-07-06,2009-08-28,Zanni.Clocklab@aol.com,Zanni.Clocklab@care2.com,2013-01-10,Zanni,M,Clocklab,AL2,,OK7,,,,90859,TN,ACTIVE,231-20-5416,3,false
UPDCUST,21681 Goodwin Park,,Little Rock,United States of America,150,1972-07-06,2013-01-10,Zanni.Clocklab@aol.com,Zanni.Clocklab@care2.com,2016-08-20,Zanni,M,Clocklab,AL2,,OK7,,,,64175,KY,ACTIVE,231-20-5416,3,false
UPDCUST,5157 Union Lane,,Idaho Falls,Canada,150,1972-07-06,2016-08-20,Zanni.Clocklab@ProtectAnimals.com,Zanni.Clocklab@care2.com,9999-12-31,Zanni,M,Clocklab,AL2,,OK7,,,,64175,ND,ACTIVE,231-20-5416,3,true
NEW,10570 Weizmann Lower,,Chesapeake,Canada,151,1922-01-05,2007-10-22,Lona.Herod@aussiemail.com.au,,2009-03-23,Lona,U,Herod,OK7,,OH9,,,,90505,VA,ACTIVE,408-38-1915,1,false
UPDCUST,10570 Weizmann Lower,,Columbus,United States of America,151,1922-01-05,2009-03-23,Lona.Herod@taunusstein.net,,9999-12-31,Lona,U,Herod,OK7,,OH9,,,,M3W 1L4,VA,ACTIVE,408-38-1915,1,true
NEW,6359 Sandpoint Street,,Salt Lake City,Canada,152,1962-12-04,2007-10-26,Lorie.Bohannon@mail.be,Lorie.Bohannon@buffaloes.com,2008-12-12,Lorie,U,Bohannon,BC2,,WI4,,,,10213,MN,ACTIVE,221-35-1637,2,false
UPDCUST,4015 Wycliffe Rue,,San Diego,United States of America,152,1962-12-04,2008-12-12,Lorie.Bohannon@mail.be,Lorie.Bohannon@buffaloes.com,9999-12-31,Lorie,U,Bohannon,BC2,,WI4,,,,10213,Ontario,ACTIVE,221-35-1637,1,true
NEW,18710 Queen Lower,,Amarillo,United States of America,153,1930-08-28,2007-10-26,Mikhail.M.Messer@box.az,Mikhail.M.Messer@gmx.pt,2011-06-18,Mikhail,M,Messer,MT1,M,NM1,,,,T5D 1Q4,WI,ACTIVE,733-35-0402,3,false
UPDCUST,18710 Queen Lower,,Yellow Knife,United States of America,153,1930-08-28,2011-06-18,Mikhail.M.Messer@mail.be,Mikhail.M.Messer@gmx.pt,9999-12-31,Mikhail,M,Messer,MT1,M,NM1,,,,V6Z 1T5,WI,ACTIVE,733-35-0402,3,true
NEW,9023 Tamarind Rue,,Durham,United States of America,154,1938-10-07,2007-10-27,Christen.Bundschuh@ip6.li,Christen.Bundschuh@dcemail.com,9999-12-31,Christen,F,Bundschuh,ND5,,ID2,,,,V6C 1T6,WI,ACTIVE,412-13-9940,2,true
NEW,21663 Emmonds Road,,Naperville,United States of America,155,1972-10-06,2007-10-27,Arlyne.Clark@farce.de,Arlyne.Clark@mailmaniacs.com,9999-12-31,Arlyne,M,Clark,KY1,,MO2,+1(962)849-655766972,,,T5C 1K6,AL,ACTIVE,904-25-2236,2,true
NEW,8527 Burton Rue,,Winston-Salem,United States of America,156,1999-08-14,2007-10-27,Nel.Pdesupport@lavabit.com,,2008-08-01,Nel,M,Pdesupport,LA3,,NE3,,,,97308,Newfoundland,ACTIVE,390-96-9515,2,false
UPDCUST,3234 Pasadena Boulevard,,Bakersfield,Canada,156,1999-08-14,2008-08-01,Nel.Pdesupport@4uchat.de,,2009-01-26,Nel,M,Pdesupport,LA3,,NE3,,,,V6U 1R7,Newfoundland,ACTIVE,390-96-9515,3,false
UPDCUST,3234 Pasadena Boulevard,,Milwaukee,United States of America,156,1999-08-14,2009-01-26,Nel.Pdesupport@RespectAnimals.com,Nel.Pdesupport@shtrudel.tv,9999-12-31,Nel,M,Pdesupport,LA3,,NE3,,,,B8B 1Z3,GA,ACTIVE,390-96-9515,3,true
NEW,18513 Vickers Avenue,Apt. 646,Riverside,United States of America,157,1918-03-30,2007-10-28,Bina.S.Farrow@mail.be,,2008-10-23,Bina,M,Farrow,NF5,S,NB3,,,,94511,MA,ACTIVE,150-65-2499,3,false
UPDCUST,8420 Ashley Upper,Apt. 646,Riverside,United States of America,157,1918-03-30,2008-10-23,Bina.S.Farrow@enveloped.org,Bina.S.Farrow@enveloped.org,9999-12-31,Bina,M,Farrow,NF5,S,NB3,,,,V6M 1Q5,WI,ACTIVE,150-65-2499,1,true
NEW,1540 Murie Rue,,Lowell,Canada,158,1977-08-26,2007-10-28,Niel.Summerlin@deacons.com,Niel.Summerlin@amplimail.com,2016-07-31,Niel,M,Summerlin,OH4,,UT6,,,,93770,OK,ACTIVE,628-06-4971,2,false
INACT,1540 Murie Rue,,Lowell,Canada,158,1977-08-26,2016-07-31,Niel.Summerlin@deacons.com,Niel.Summerlin@amplimail.com,9999-12-31,Niel,M,Summerlin,OH4,,UT6,,,,93770,OK,INACTIVE,628-06-4971,2,true
NEW,3647 Crumley Boulevard,,Savannah,United States of America,68,1994-11-30,2007-08-20,Ebonee.J.Kriz@4uchat.de,Ebonee.J.Kriz@gmx.hk,2010-01-10,Ebonee,F,Kriz,NF3,J,NU8,,+1(530)471-022593549,,E7O 1F5,AL,ACTIVE,802-66-2721,1,false
UPDCUST,17509 Reina East,,Richmond,Canada,68,1994-11-30,2010-01-10,Ebonee.J.Kriz@usa.com,Ebonee.J.Kriz@doctor.com,9999-12-31,Ebonee,F,Kriz,NF3,J,NU8,,+1(530)471-022593549,,V6F 1T7,ME,ACTIVE,802-66-2721,1,true
NEW,15456 Seip Boulevard,,Salem,United States of America,69,1923-05-19,2007-08-20,Pris.G.Mattes@gmx.pt,Pris.G.Mattes@box.az,2007-09-01,Pris,F,Mattes,VT1,G,NU4,,,,79952,ND,ACTIVE,507-85-4276,3,false
UPDCUST,15456 Seip Boulevard,,Worcester,Canada,69,1923-05-19,2007-09-01,Pris.G.Mattes@gmx.it,Pris.G.Mattes@box.az,2011-04-08,Pris,F,Mattes,VT1,G,NU4,,,,30349,MA,ACTIVE,507-85-4276,3,false
UPDCUST,16381 Ledgestone Boulevard,,Charlotte,Canada,69,1923-05-19,2011-04-08,Pris.G.Mattes@devils.com,Pris.G.Mattes@box.az,9999-12-31,Pris,F,Mattes,VT1,G,NU4,,,,30349,VA,ACTIVE,507-85-4276,3,true
NEW,5653 Worth Drive,,Amarillo,Canada,70,1995-08-02,2007-08-21,Joscelin.Chuah@box.az,,2007-10-07,Joscelin,U,Chuah,NU4,,PE4,,,,32804,VA,ACTIVE,313-22-8923,3,false
INACT,5653 Worth Drive,,Amarillo,Canada,70,1995-08-02,2007-10-07,Joscelin.Chuah@box.az,,9999-12-31,Joscelin,U,Chuah,NU4,,PE4,,,,32804,VA,INACTIVE,313-22-8923,3,true
NEW,2682 Lumber Park,,Stamford,United States of America,71,1957-10-25,2007-08-21,Costas-Dinos.Deitiker@macgui.com,Costas-Dinos.Deitiker@gmail.com,2014-05-14,Costas-Dinos,U,Deitiker,NF9,,NJ5,,973-174615544,,23281,MS,ACTIVE,428-58-8306,3,false
UPDCUST,21747 Durden Drive,,Garden Grove,United States of America,71,1957-10-25,2014-05-14,Costas-Dinos.Deitiker@macgui.com,Costas-Dinos.Deitiker@amplimail.com,2015-05-02,Costas-Dinos,U,Deitiker,NF9,,NJ5,,973-174615544,,V6E 1P8,DC,ACTIVE,428-58-8306,2,false
UPDCUST,21747 Durden Drive,,Garden Grove,Canada,71,1957-10-25,2015-05-02,Costas-Dinos.Deitiker@stoned.com,Costas-Dinos.Deitiker@amplimail.com,9999-12-31,Costas-Dinos,U,Deitiker,NF9,,NJ5,,973-174615544,,33133,DC,ACTIVE,428-58-8306,2,true
NEW,19873 Wright Avenue,Apt. 437,Los Angeles,United States of America,72,1938-01-06,2007-08-21,Noraly.Matatall@kify.net,,2008-01-20,Noraly,U,Matatall,IA8,,CA4,,827-487313345,,10028,Prince Edward Island,ACTIVE,226-55-1964,3,false
UPDCUST,5068 Elm Way,Apt. 437,Dover,United States of America,72,1938-01-06,2008-01-20,Noraly.Matatall@kify.net,,2008-10-16,Noraly,U,Matatall,IA8,,CA4,,827-487313345,,90118,MA,ACTIVE,226-55-1964,3,false
INACT,5068 Elm Way,Apt. 437,Dover,United States of America,72,1938-01-06,2008-10-16,Noraly.Matatall@kify.net,,9999-12-31,Noraly,U,Matatall,IA8,,CA4,,827-487313345,,90118,MA,INACTIVE,226-55-1964,3,true
NEW,16956 Bellwood Rue,,Flint,United States of America,73,2008-01-05,2007-08-22,Kamal.X.Clow@safe-mail.net,Kamal.X.Clow@usa.com,2007-09-15,Kamal,U,Clow,OK3,X,NY5,,,,T5B 1L3,SD,ACTIVE,863-92-0097,3,false
UPDCUST,16956 Bellwood Rue,Apt. 109,Grand Prairie,United States of America,73,2008-01-05,2007-09-15,Kamal.X.Clow@safe-mail.net,Kamal.X.Clow@post.com,2008-02-06,Kamal,U,Clow,OK3,X,NY5,(458)786-464770632,,,10022,Alberta,ACTIVE,863-92-0097,3,false
INACT,16956 Bellwood Rue,Apt. 109,Grand Prairie,United States of America,73,2008-01-05,2008-02-06,Kamal.X.Clow@safe-mail.net,Kamal.X.Clow@post.com,9999-12-31,Kamal,U,Clow,OK3,X,NY5,(458)786-464770632,,,10022,Alberta,INACTIVE,863-92-0097,3,true
NEW,22645 Rosedale Lane,,Los Angeles,United States of America,74,1974-07-11,2007-08-22,Averil.Fairman@hush.com,Averil.Fairman@mail.com,2007-09-18,Averil,F,Fairman,NT9,,AB1,,,,73115,MT,ACTIVE,046-78-5502,3,false
UPDCUST,7490 Curtis Crescent,,New Orleans,Canada,74,1974-07-11,2007-09-18,Averil.Fairman@mailmetrash.com,Averil.Fairman@shtrudel.tv,2008-07-13,Averil,F,Fairman,NT9,,AB1,,,,73115,MA,ACTIVE,046-78-5502,3,false
UPDCUST,7490 Curtis Crescent,Apt. 526,New Orleans,United States of America,74,1974-07-11,2008-07-13,Averil.Fairman@macgui.com,Averil.Fairman@shtrudel.tv,2008-08-04,Averil,F,Fairman,NT9,,AB1,,,,73115,Ontario,ACTIVE,046-78-5502,1,false
INACT,7490 Curtis Crescent,Apt. 526,New Orleans,United States of America,74,1974-07-11,2008-08-04,Averil.Fairman@macgui.com,Averil.Fairman@shtrudel.tv,9999-12-31,Averil,F,Fairman,NT9,,AB1,,,,73115,Ontario,INACTIVE,046-78-5502,1,true
NEW,20808 Flint River Lane,,Iqaluit,Canada,75,2014-08-25,2007-08-27,Aile.Witzel@gmx.fr,,2008-02-02,Aile,F,Witzel,HI2,,IL1,,,,47724,FL,ACTIVE,509-18-0498,3,false
INACT,20808 Flint River Lane,,Iqaluit,Canada,75,2014-08-25,2008-02-02,Aile.Witzel@gmx.fr,,9999-12-31,Aile,F,Witzel,HI2,,IL1,,,,47724,FL,INACTIVE,509-18-0498,3,true
NEW,8940 Beningus Park,,Oshawa,United States of America,76,1996-01-11,2007-08-28,Yokan.Savanh@fastmail.fm,,2008-09-18,Yokan,U,Savanh,GA2,,IN1,,,,30398,Newfoundland,ACTIVE,921-14-4689,3,false
UPDCUST,14635 Greene Rue,,Dayton,United States of America,76,1996-01-11,2008-09-18,Yokan.Savanh@gawab.com,,2013-03-09,Yokan,U,Savanh,GA2,,IN1,,,,30398,Newfoundland,ACTIVE,921-14-4689,3,false
INACT,14635 Greene Rue,,Dayton,United States of America,76,1996-01-11,2013-03-09,Yokan.Savanh@gawab.com,,9999-12-31,Yokan,U,Savanh,GA2,,IN1,,,,30398,Newfoundland,INACTIVE,921-14-4689,3,true
NEW,3367 Four Winds Street,,Lincoln,United States of America,77,1922-12-25,2007-08-28,Berti.P.Gatka@spamavert.com,Berti.P.Gatka@mail.com,2010-04-02,Berti,F,Gatka,OH6,P,OH1,,,,38130,WA,ACTIVE,378-69-4476,3,false
UPDCUST,9941 Briar Forest Street,,Plano,United States of America,77,1922-12-25,2010-04-02,Berti.P.Gatka@care2.com,Berti.P.Gatka@mail.com,9999-12-31,Berti,F,Gatka,OH6,P,OH1,,,,38130,CA,ACTIVE,378-69-4476,3,true
NEW,18182 Woolridge Lower,,Lewiston,United States of America,78,1932-12-22,2007-08-29,Bertie.C.Bremner@gmx.ph,Bertie.C.Bremner@vfemail.net,2007-09-06,Bertie,U,Bremner,MO9,C,UT5,,,,T5B 1T2,SD,ACTIVE,065-09-8383,3,false
UPDCUST,19494 Red Willow Crescent,,Overland Park,United States of America,78,1932-12-22,2007-09-06,Bertie.C.Bremner@RespectAnimals.com,Bertie.C.Bremner@gmx.ph,2007-11-02,Bertie,U,Bremner,MO9,C,UT5,,+1(574)617-039902458,,T6C 1A6,TX,ACTIVE,065-09-8383,2,false
UPDCUST,16218 Wakeforest East,,Overland Park,United States of America,78,1932-12-22,2007-11-02,Bertie.C.Bremner@dcemail.com,Bertie.C.Bremner@gmx.ph,2008-04-27,Bertie,U,Bremner,MO9,C,UT5,,+1(574)617-039902458,,33705,RI,ACTIVE,065-09-8383,2,false
UPDCUST,18699 Potomac Boulevard,,Overland Park,United States of America,78,1932-12-22,2008-04-27,Bertie.C.Bremner@kify.net,Bertie.C.Bremner@gmx.ph,9999-12-31,Bertie,U,Bremner,MO9,C,UT5,,+1(574)617-039902458,,93034,SC,ACTIVE,065-09-8383,2,true
NEW,926 Nolan Drive,,Hartford,United States of America,79,1940-07-09,2007-08-29,Siva.Haddow@farce.de,,2008-05-07,Siva,U,Haddow,NU3,,NF6,,,,48245,SC,ACTIVE,256-23-1319,2,false
UPDCUST,1949 Mistletoe Road,,Tucson,United States of America,79,1940-07-09,2008-05-07,Siva.Haddow@farce.de,,9999-12-31,Siva,U,Haddow,NU3,,NF6,,,,48245,MD,ACTIVE,256-23-1319,3,true
NEW,20644 Birchwood Way,,Fairbanks,United States of America,80,2000-07-12,2007-08-30,Djordje.U.Scholman@vfemail.net,Djordje.U.Scholman@vfemail.net,2007-10-27,Djordje,M,Scholman,ID6,U,NB5,,,,30344,AZ,ACTIVE,876-22-9310,2,false
UPDCUST,3366 Curtis West,,San Francisco,United States of America,80,2000-07-12,2007-10-27,Djordje.U.Scholman@shtrudel.net,Djordje.U.Scholman@wildmail.com,2007-11-30,Djordje,M,Scholman,ID6,U,NB5,,,,70831,WV,ACTIVE,876-22-9310,3,false
INACT,3366 Curtis West,,San Francisco,United States of America,80,2000-07-12,2007-11-30,Djordje.U.Scholman@shtrudel.net,Djordje.U.Scholman@wildmail.com,9999-12-31,Djordje,M,Scholman,ID6,U,NB5,,,,70831,WV,INACTIVE,876-22-9310,3,true
NEW,20623 Hickory Street,,Huntsville,United States of America,232,1959-09-10,2007-12-26,Alikee.B.Jamnejad@gmx.ph,Alikee.B.Jamnejad@hushmail.com,2008-07-02,Alikee,F,Jamnejad,SC6,B,YT3,,,(812)393-571351910,90876,MS,ACTIVE,298-87-6918,,false
UPDCUST,22892 Avalon North,,Columbus,Canada,232,1959-09-10,2008-07-02,Alikee.B.Jamnejad@gmx.ph,Alikee.B.Jamnejad@shtrudel.tv,2008-09-02,Alikee,F,Jamnejad,SC6,B,YT3,605-324697365,,(812)393-571351910,47719,New Brunswick,ACTIVE,298-87-6918,,false
INACT,22892 Avalon North,,Columbus,Canada,232,1959-09-10,2008-09-02,Alikee.B.Jamnejad@gmx.ph,Alikee.B.Jamnejad@shtrudel.tv,9999-12-31,Alikee,F,Jamnejad,SC6,B,YT3,605-324697365,,(812)393-571351910,47719,New Brunswick,INACTIVE,298-87-6918,,true
NEW,7490 Curtis Crescent,,Bridgeport,United States of America,233,2015-09-13,2007-12-26,Jean-Francois.Older@gmx.com,,2009-06-26,Jean-Francois,M,Older,NE4,,DC2,(848)248-783497292,,,T5C 1X4,WI,ACTIVE,160-20-9383,,false
UPDCUST,13890 Snead Park,,Calgary,United States of America,233,2015-09-13,2009-06-26,Jean-Francois.Older@shtrudel.org,Jean-Francois.Older@hotmail.com,9999-12-31,Jean-Francois,M,Older,NE4,,DC2,(848)248-783497292,,,28211,WY,ACTIVE,160-20-9383,3,true
NEW,23181 Cantey Court,,Milwaukee,United States of America,234,1924-03-26,2007-12-26,Pearl.Hickey@wraped.net,Pearl.Hickey@gmail.com,2008-03-09,Pearl,M,Hickey,NJ6,,AB5,,,,53756,WV,ACTIVE,869-00-4389,1,false
UPDCUST,2270 Floresta Rue,,Orange,Canada,234,1924-03-26,2008-03-09,Pearl.Hickey@wraped.net,Pearl.Hickey@gmail.com,2011-01-27,Pearl,M,Hickey,NJ6,,AB5,,,,95292,GA,ACTIVE,869-00-4389,3,false
UPDCUST,19893 Highland Park Upper,,Elizabeth,Canada,234,1924-03-26,2011-01-27,Pearl.Hickey@wraped.net,Pearl.Hickey@gmail.com,2016-04-10,Pearl,M,Hickey,NJ6,,AB5,,,,95292,NY,ACTIVE,869-00-4389,2,false
INACT,19893 Highland Park Upper,,Elizabeth,Canada,234,1924-03-26,2016-04-10,Pearl.Hickey@wraped.net,Pearl.Hickey@gmail.com,9999-12-31,Pearl,M,Hickey,NJ6,,AB5,,,,95292,NY,INACTIVE,869-00-4389,2,true
NEW,16415 Four Winds Crescent,,Allentown,United States of America,235,1956-02-09,2007-12-27,Janaya.McCready@care2.com,,2008-11-13,Janaya,U,McCready,NS2,,AZ2,,,,T6A 1H8,DE,ACTIVE,115-68-8589,3,false
UPDCUST,16415 Four Winds Crescent,,Costa Mesa,United States of America,235,1956-02-09,2008-11-13,Janaya.McCready@eml.cc,Janaya.McCready@wildmail.com,2009-12-11,Janaya,U,McCready,NS2,,AZ2,,,,29210,ID,ACTIVE,115-68-8589,3,false
UPDCUST,16415 Four Winds Crescent,,West Covina,United States of America,235,1956-02-09,2009-12-11,Janaya.McCready@rediffmail.com,Janaya.McCready@wildmail.com,9999-12-31,Janaya,U,McCready,NS2,,AZ2,,065-099435859,,M5D 1Z6,ID,ACTIVE,115-68-8589,3,true
NEW,3123 Clint South,,Erie,United States of America,236,1963-06-16,2007-12-29,Marya.Sansom@gawab.com,,9999-12-31,Marya,M,Sansom,AR4,,BC7,,,,V5D 1M2,NC,ACTIVE,952-64-8246,2,true
NEW,22892 Sycamore School West,,Springfield,United States of America,237,2012-03-17,2007-12-29,Ardavan.Braham@gmx.fr,Ardavan.Braham@webmail.co.za,2008-01-10,Ardavan,U,Braham,NT8,,OH3,,,,V6E 1P8,WI,ACTIVE,682-15-2385,3,false
INACT,22892 Sycamore School West,,Springfield,United States of America,237,2012-03-17,2008-01-10,Ardavan.Braham@gmx.fr,Ardavan.Braham@webmail.co.za,9999-12-31,Ardavan,U,Braham,NT8,,OH3,,,,V6E 1P8,WI,INACTIVE,682-15-2385,3,true
NEW,21752 Flynn Crescent,,Evansville,United States of America,238,1958-07-20,2007-12-29,Leanora.Rowan@gmail.com,Leanora.Rowan@gmail.com,2008-03-23,Leanora,U,Rowan,ND8,,NB4,,,,V6R 1P4,CT,ACTIVE,881-55-4481,3,false
INACT,21752 Flynn Crescent,,Evansville,United States of America,238,1958-07-20,2008-03-23,Leanora.Rowan@gmail.com,Leanora.Rowan@gmail.com,9999-12-31,Leanora,U,Rowan,ND8,,NB4,,,,V6R 1P4,CT,INACTIVE,881-55-4481,3,true
NEW,11538 Kimberley Boulevard,,Salem,United States of America,239,1987-09-28,2007-12-29,Rosanne.Belzile@mail2world.com,,2010-05-18,Rosanne,U,Belzile,BC7,,MB5,,,,T5A 1P5,NJ,ACTIVE,746-89-8734,3,false
UPDCUST,16132 Corsicana Road,,Anchorage,United States of America,239,1987-09-28,2010-05-18,Rosanne.Belzile@care2.com,,9999-12-31,Rosanne,U,Belzile,BC7,,MB5,,(213)060-976450401,,T5C 1U8,British Columbia,ACTIVE,746-89-8734,3,true
NEW,24468 Brooks Lane,,Burlington,Canada,240,1988-05-04,2008-01-02,Hedy.Hafermalz@gmx.co.uk,Hedy.Hafermalz@london.com,2008-02-17,Hedy,F,Hafermalz,IA7,,MS3,,,,80035,DC,ACTIVE,170-54-6720,3,false
UPDCUST,14281 Pico Lane,,Burlington,Canada,240,1988-05-04,2008-02-17,Hedy.Hafermalz@safe-mail.net,Hedy.Hafermalz@london.com,2008-08-13,Hedy,F,Hafermalz,IA7,,MS3,,,,72275,KS,ACTIVE,170-54-6720,3,false
UPDCUST,14281 Pico Lane,,Burlington,Canada,240,1988-05-04,2008-08-13,Hedy.Hafermalz@mail.com,Hedy.Hafermalz@london.com,2008-11-02,Hedy,F,Hafermalz,IA7,,MS3,,,,79904,WA,ACTIVE,170-54-6720,3,false
UPDCUST,9518 University South,,Saskatoon,Canada,240,1988-05-04,2008-11-02,Hedy.Hafermalz@gmx.com,Hedy.Hafermalz@usa.com,2009-03-11,Hedy,F,Hafermalz,IA7,,MS3,+1(343)929-327117709,,,79904,AK,ACTIVE,170-54-6720,2,false
UPDCUST,6379 Shadowbriar Way,,Mesquite,Canada,240,1988-05-04,2009-03-11,Hedy.Hafermalz@gmx.es,Hedy.Hafermalz@dcemail.com,2010-07-11,Hedy,F,Hafermalz,IA7,,MS3,(409)441-642125175,,,95148,OR,ACTIVE,170-54-6720,2,false
UPDCUST,14398 Graves Way,,Albuquerque,United States of America,240,1988-05-04,2010-07-11,Hedy.Hafermalz@care2.com,Hedy.Hafermalz@SoftHome.net,9999-12-31,Hedy,F,Hafermalz,IA7,,MS3,(409)441-642125175,,,E7N 1Q1,FL,ACTIVE,170-54-6720,3,true
NEW,7831 Arthur Crescent,,Fairbanks,United States of America,241,1967-03-25,2008-01-02,Alice.Chalmers@mailmetrash.com,Alice.Chalmers@myway.com,2012-03-28,Alice,M,Chalmers,CN3,,PE1,,,,22206,HI,ACTIVE,894-12-0489,2,false
UPDCUST,7831 Arthur Crescent,,Wilmington,United States of America,241,1967-03-25,2012-03-28,Alice.Chalmers@letterbox.org,Alice.Chalmers@myway.com,2012-10-18,Alice,M,Chalmers,CN3,,PE1,,331-837625864,,53752,HI,ACTIVE,894-12-0489,1,false
UPDCUST,13121 Wise Park,,Wilmington,United States of America,241,1967-03-25,2012-10-18,Alice.Chalmers@letterbox.org,Alice.Chalmers@hush.com,9999-12-31,Alice,M,Chalmers,CN3,,PE1,,331-837625864,,53790,British Columbia,ACTIVE,894-12-0489,3,true
NEW,12028 Pardee Rue,,Louisville,United States of America,242,1924-03-30,2008-01-02,Caty.A.Umeeda@gmx.hk,,2016-08-23,Caty,U,Umeeda,MN3,A,SC4,,,,94492,Ontario,ACTIVE,088-87-1977,1,false
INACT,12028 Pardee Rue,,Louisville,United States of America,242,1924-03-30,2016-08-23,Caty.A.Umeeda@gmx.hk,,9999-12-31,Caty,U,Umeeda,MN3,A,SC4,,,,94492,Ontario,INACTIVE,088-87-1977,1,true
NEW,23923 Potomac Road,,Plano,United States of America,243,2006-09-20,2008-01-02,Per.Kent@peacemail.com,,2008-02-07,Per,U,Kent,HI1,,NF1,,,,93753,NE,ACTIVE,239-10-5706,3,false
UPDCUST,10918 Lindale Avenue,,Garland,United States of America,243,2006-09-20,2008-02-07,Per.Kent@whale-mail.com,,2008-09-08,Per,U,Kent,HI1,,NF1,,,,M6S 1I8,MS,ACTIVE,239-10-5706,3,false
UPDCUST,2637 Payne Lower,,Little Rock,United States of America,243,2006-09-20,2008-09-08,Per.Kent@myway.com,Per.Kent@fastmail.fm,9999-12-31,Per,U,Kent,HI1,,NF1,837-926009199,,,M6S 1I8,CA,ACTIVE,239-10-5706,3,true
NEW,20900 Marchmont West,,Mobile,United States of America,24,1979-10-18,2007-07-17,Dayle.Raaflaub@quake0.de,Dayle.Raaflaub@kify.net,2007-08-29,Dayle,U,Raaflaub,SK1,,MA1,,258-100929695,,93903,SC,ACTIVE,169-38-0959,3,false
INACT,20900 Marchmont West,,Mobile,United States of America,24,1979-10-18,2007-08-29,Dayle.Raaflaub@quake0.de,Dayle.Raaflaub@kify.net,9999-12-31,Dayle,U,Raaflaub,SK1,,MA1,,258-100929695,,93903,SC,INACTIVE,169-38-0959,3,true
NEW,23755 Frostwood Lower,,Fort Worth,Canada,25,1924-12-13,2007-07-17,Dutch.E.Haveman@london.com,,2007-07-25,Dutch,U,Haveman,BC7,E,NM3,,,,M9D 1S6,MA,ACTIVE,297-52-3134,,false
